,highly_variable,means,dispersions,dispersions_norm
BEST3,True,0.06887608150077953,1.826740780433874,2.8045335
LGR5,True,0.22746353447672896,1.5512485118824526,2.1423378
TRHDE,True,1.1791497648403404,1.9827332310069243,1.5675079
PAWR,True,0.2007408569182615,1.2209699491894686,1.3484529
ACSS3,True,0.39036785712578836,1.6633853775498435,2.4572754
TMTC2,True,1.8214132002513088,2.8893078505620515,1.6105888
MGAT4C,True,1.6460818056633169,2.193905370357404,1.2101749
LUM,True,0.0021834335941600534,1.2280138908036844,1.3653843
DCN,True,0.09825380268334587,2.374475680833876,4.1211143
TMCC3,True,0.26150277239837943,1.5229406804531065,2.0742946
RMST,True,0.6265460759744007,1.5484556549100086,1.7016263
CHST11,True,1.2545887342205955,2.646272253381069,2.6497116
C12orf75,True,0.08843810277901738,1.217713705709744,1.340626
RFX4,True,0.6450091819160834,2.3290916882745476,3.3884017
BTBD11,True,0.6988825998873583,1.8389910623490977,2.3294067
CMKLR1,True,0.07111815064092192,1.7743866356273408,2.678691
TMEM119,True,0.020840727076041468,1.45651798875048,1.9146357
SELPLG,True,0.035411123138781295,1.4500149738066153,1.8990045
ACACB,True,0.44475891745162127,1.6141211862542744,2.3339064
FAM222A-AS1,True,0.12118465491550566,1.4502135964699594,1.8994819
CUX2,True,0.9874890053291172,1.57340571620564,1.3246845
OAS1,True,0.0241481125006341,1.1539236666669825,1.187295
TBX3,True,0.009243888669946061,1.6753592010206515,2.4406605
NOS1,True,0.23369141972663288,1.7329857457570645,2.5791762
HNF1A,True,0.002979856614138897,1.1773319047163635,1.243561
HIP1R,True,0.49169644861891393,1.2885376435420512,1.5185694
TMEM132C,True,0.868425965056094,1.9416940400346754,2.0078375
ADGRD1,True,0.04593909519870049,1.569614173085926,2.186483
GJB6,True,0.08337614908496954,1.2451701266133508,1.4066225
LATS2,True,0.08114092504266647,1.1683670273324247,1.2220123
ZDHHC20,True,0.9880746774550425,1.5103741367905557,1.2077647
SPATA13,True,0.5572991168870607,1.6547538048983768,2.43566
SPATA13-AS1,True,0.0013928129943980366,1.1589153832220984,1.1992935
PARP4,True,0.18444954556897375,1.3120859181088051,1.5674669
AMER2,True,0.8075494643527599,1.882147472325721,2.4226577
FLT1,True,0.19436703185985596,3.9007862692988295,7.78988
ALOX5AP,True,0.03556120975737064,1.5068985880862493,2.0357347
STARD13-AS,True,0.22632554737982505,1.3555731658075953,1.6719964
TRPC4,True,0.4480768974010052,1.2780968191037823,1.492423
FREM2,True,0.1106652611841855,1.2452192057726976,1.4067404
LHFPL6,True,1.1890990634098855,1.7891406155923704,1.2517667
FOXO1,True,0.6332390164364233,1.7418018417255121,2.1194031
ELF1,True,0.45493282349265923,1.59360669659718,2.2825332
RGCC,True,0.4053879735470159,1.729731560570056,2.6234217
EPSTI1,True,0.11498967272744974,1.8437589958310847,2.84544
CCDC122,True,0.2777116514373341,1.2670689406896272,1.4592603
TPT1,True,0.6935116201197354,1.3859790556558094,1.3505516
CPB2-AS1,True,0.6178882578377123,1.5902250296329037,1.7918804
CPB2,True,0.134505208724359,1.3751872002754921,1.7191422
LCP1,True,0.07745199601476435,1.6122665519197348,2.2890058
LRRC63,True,0.22613328745764735,1.6508798221191308,2.3818197
RUBCNL,True,0.18950524780442973,1.2913405578427108,1.5176016
LPAR6,True,0.25569302945393424,2.2153805855522593,3.7387002
CYSLTR2,True,0.015205689089430336,1.740785980570504,2.5979257
ARL11,True,0.010507066302697675,1.1672670358256874,1.2193682
DLEU1,True,0.8001544797493737,2.528491827052262,3.8192596
DLEU7,True,0.4496381232639596,1.3725611371985464,1.7289838
FAM124A,True,0.45748558057041794,1.4001882019491865,1.7981683
NEK3,True,0.20170828916599487,1.371650544797334,1.7106413
PCDH9-AS2,True,1.0471224389055966,2.015527759818585,2.1447945
KLHL1,True,0.19504557257491226,1.2850331623392726,1.5024406
DACH1,True,0.4179056500996399,1.3873165753593817,1.7659348
KCTD12,True,0.1908639083702129,1.3151736311779698,1.5748887
SCEL,True,0.016595919760573313,1.2373269204595851,1.3877699
SLAIN1,True,1.2264168435940686,2.099881236040642,1.7585713
OBI1-AS1,True,0.7263695608448096,2.866362889573034,4.5493217
GPC5,True,1.9405333146015151,3.699688296612649,2.7095706
GPC5-AS2,True,0.12489506138455168,1.371163835110585,1.7094713
GPC6,True,1.3557119430790918,2.2639532955488004,2.0261657
SOX21-AS1,True,0.09342527153348697,1.19747431470768,1.2919769
ABCC4,True,0.37944063158642183,2.0972819719856672,3.5438533
CLDN10,True,0.1300698025933234,1.1757275353557466,1.2397046
GPR183,True,0.03814229977143511,2.18162362758278,3.6575592
TMTC4,True,0.4047705148343409,1.4581306930762856,1.9432698
MYO16,True,0.8741471124595341,2.0315977420870697,2.1746035
COL4A1,True,0.1991457862666302,1.206111123178866,1.3127371
RAB20,True,0.05147875011634586,1.561769666335233,2.167627
RNASE6,True,0.00965281426951175,1.4114300964213935,1.8062587
RNASE1,True,0.22559695425323806,1.7998536613781666,2.7399056
RNASE2,True,0.0030743580051948464,1.3731798509481772,1.7143172
NDRG2,True,0.6248184572886363,1.7060221351046965,2.0420914
SLC7A7,True,0.04612282897299834,1.3118812137058338,1.5669748
MMP14,True,0.015044204906710087,1.220848542115738,1.3481611
EFS,True,0.08545950581523128,1.1677203414113615,1.2204578
CMTM5,True,0.09526563094723324,1.37361063068742,1.7153527
ADCY4,True,0.006732213070340431,1.268186917449686,1.4619476
RIPK3,True,0.0028729797072708932,1.2955407457788257,1.5276974
GZMH,True,0.00042297083700342165,1.8653199238263498,2.8972657
GZMB,True,0.0007439658198893588,2.2722711385617833,3.875447
NPAS3,True,2.7104957175449944,3.3676224280264244,1.8675393
EGLN3,True,0.41844717350865784,1.6808271652178175,2.5009537
PTCSC3,True,0.08514002223189926,1.4845319435624151,1.9819722
SAMD4A,True,1.0177754629621967,2.021581811695762,2.1560245
LGALS3,True,0.08321395998546276,1.1605350322410983,1.2031866
PELI2,True,0.5572404480682742,1.156462599134422,1.1878227
SLC35F4,True,0.48044179093359674,1.5108003482295682,2.075167
SIX1,True,0.0012678480038647636,1.1589210594979011,1.1993072
PRKCH,True,0.21688834366858936,1.916002205876083,3.0190897
HIF1A,True,0.6264565050877735,1.6045492471572145,1.8228317
HIF1A-AS3,True,0.18334619815631212,2.132392369972942,3.539223
RHOJ,True,0.24717343420991758,1.3856321476583076,1.7442486
SYNE2,True,0.1967922130641677,1.261365466565681,1.4455509
HSPA2,True,0.2190915765573508,1.5830050859255693,2.2186704
PLEKHG3,True,0.26473240371056217,1.3292769461859302,1.6087886
PLEKHH1,True,0.8613652312625506,2.1542370885567115,2.402092
RAD51B,True,0.8867574840844803,1.9417610228805209,2.0079618
ZFP36L1,True,0.4190153297248832,2.1468515099658836,3.667987
SUSD6,True,0.4561392227463979,1.358589448546467,1.6939954
SMOC1,True,0.42498410373379025,2.419549167581454,4.3508854
PSEN1,True,0.7836309342385342,1.3168569229139926,1.2011946
PAPLN,True,0.1775115755302716,1.4222748871298894,1.832326
LTBP2,True,0.023310714752482156,1.2537360346859938,1.4272122
FOS,True,0.12347765001622071,1.8886569291032707,2.9533603
BATF,True,0.006495758463336447,1.2804408546727364,1.4914021
FLVCR2,True,0.034660757610745205,1.8373478527344447,2.8300297
LRRC74A,True,0.005896404771428324,1.2062284414706617,1.313019
SPTLC2,True,0.6607222346087306,1.4914816466715517,1.5785185
STON2,True,0.3856513960629516,1.9358403663759591,3.139566
GPR65,True,0.02335113656720515,1.537218581564678,2.1086142
FOXN3,True,1.3721014263284979,2.067508603818464,1.7057729
KCNK13,True,0.17750715393883096,1.6704286822485264,2.428809
RIN3,True,0.29466877181009926,1.8098092970109845,2.8239548
PRIMA1,True,0.10097329837247906,1.3032592656394555,1.5462503
IFI27,True,0.046346253243962424,2.212766632206573,3.732417
SERPINA1,True,0.01417884291692535,1.4323441293958143,1.8565294
SERPINA3,True,0.09298364720520998,2.1400854326524064,3.5577145
CLMN,True,0.921896427934149,2.3574085005781824,2.7789629
PLD4,True,0.019424883487516868,1.4366599872467072,1.8669033
CRIP1,True,0.006911539478647339,1.934520525068488,3.0636017
IGHGP,True,0.00045344538841596694,4.838870571007532,10.044737
IGHA1,True,0.0011493282576976183,5.259965773465283,11.056915
IGHG1,True,0.0022320208061766896,1.1801629521338628,1.250366
IGHG3,True,0.0007981122432564163,2.1595496860971686,3.6045005
IGHM,True,0.00034018500887849306,2.906452503441256,5.3998175
CYFIP1,True,0.6742107715212065,1.397297583763439,1.3750083
MKRN3,True,0.28643514189333025,1.3467581994342503,1.6643672
PWRN1,True,1.036051574947345,1.9614598872084348,2.0445018
ATP10A,True,0.12947578452209504,3.007212235595456,5.642012
CHRNA7,True,0.2430856264519526,1.3136141170227604,1.5711402
GREM1,True,0.15010518463137656,1.5487018791289633,2.1362164
RYR3,True,1.258103735045914,2.7412806949859996,2.8046663
CHRM5,True,0.21171825664506483,1.7774651010419313,2.6860905
MEIS2,True,1.0942184439942113,1.717413385740308,1.5918102
THBS1,True,0.02509618353976587,1.8722696142805069,2.9139705
PLCB2,True,0.056268515337776034,1.177967199083946,1.245088
CAPN3,True,0.38105717121697746,1.6054000277713336,2.3120666
PATL2,True,0.021775190411597537,1.2284472660244812,1.3664261
B2M,True,0.5249758820673966,2.218778980340974,3.8481102
GATM,True,0.3758641066932038,1.2141522611613078,1.332291
SQOR,True,0.04837435322958248,1.154675783081974,1.1891029
SHC4,True,0.1585951143995575,1.2741181754175666,1.4762044
ATP8B4,True,0.5178288829855392,2.162061650328968,3.7060769
CYP19A1,True,0.006504477224900564,1.6840184776275893,2.4614744
GLDN,True,0.6542239497669523,2.2352621131759083,3.1856575
UNC13C,True,1.028749533210595,1.7144108649710765,1.5862406
CGNL1,True,0.1643711209019068,1.5708151105521204,2.1893697
MYO1E,True,0.5116648493248168,1.9201071625532529,3.1001663
ANXA2,True,0.028979463045945182,1.2655505912705443,1.4556106
C2CD4B,True,0.0013601154739454411,1.3758124804119016,1.7206452
DAPK2,True,0.2368164467468926,1.1826638092961934,1.2563772
SNX22,True,0.06525742367033271,1.1978042032508145,1.2927699
RASL12,True,0.030754210744073987,1.3651920813432463,1.6951171
MEGF11,True,0.4195597031426604,2.185890821699986,3.7657506
SMAD6,True,0.0418263231631125,1.7308202232013152,2.573971
PAQR5,True,0.013256795284982564,1.24148059222888,1.3977541
RPLP1,True,0.8156479060676445,1.5609700965152817,1.7286671
UACA,True,0.18070394515776003,1.6373902103548756,2.349395
THSD4,True,0.22680243972971317,1.8834219184908603,2.940777
CSPG4,True,0.049755455617022805,1.2524234264589447,1.4240571
ACSBG1,True,0.319865349512736,1.7916888703323572,2.778577
BCL2A1,True,0.00925432365495744,2.0832969354363406,3.4212132
CEMIP,True,0.6152388294841183,2.5463636268164653,3.8578765
ADAMTSL3,True,0.5664897153731426,1.3527094479670925,1.2786636
PDE8A,True,1.252153384906881,2.2376562092889833,1.9832764
AKAP13,True,0.7465321870553141,1.7235038658496236,2.0798652
AGBL1,True,0.2556390616542304,1.5228569748260838,2.0740936
ZNF710,True,0.35262889546446297,1.469069157501454,1.9706622
IQGAP1,True,0.7069852073599816,1.3552665528314607,1.284189
RGMA,True,0.2744385392639618,1.1869937993159791,1.2667851
MCTP2,True,0.10354783232908531,1.4266933769549623,1.8429468
NR2F2-AS1,True,0.3670632919476722,1.8998210022266093,3.049365
NR2F2,True,0.13050438100036646,1.1534077741684443,1.186055
ADAMTS17,True,0.6675550119656921,1.6463073451902202,1.9130614
PCSK6,True,0.7289801758483192,2.1503106546897794,3.002097
HBA2,True,0.030681940515587557,3.7857532007234846,7.513377
HBA1,True,0.019055184243336857,2.9485767865126613,5.501071
METRN,True,0.3469415838917143,1.1641131846896404,1.2069815
SOX8,True,0.19660858352632432,1.249775962524867,1.4176935
IL32,True,0.005689401682117514,1.3596883624106713,1.681888
EMP2,True,0.051801965448901,1.3475679729905918,1.6527544
CIITA,True,0.11925084760880521,1.7087682934688795,2.520965
LITAF,True,0.17355828659822864,1.4238181829346601,1.8360357
NDE1,True,0.23081960727178877,1.3908793815532334,1.7568612
MYH11,True,0.1071249499486226,1.5641233918720328,2.1732848
XYLT1,True,1.0818921750785646,1.921913711864449,1.9711461
TMC7,True,0.24420063199767345,1.1889237333858187,1.271424
SYT17,True,0.537097090560445,1.1637425525469294,1.2060534
CCP110,True,0.6402088703305017,1.3435183082176192,1.2588037
KNOP1,True,0.3294104083997781,1.301962743214853,1.5521889
GPRC5B,True,0.868602434652835,1.8728611586711286,1.8801565
ACSM5,True,0.026047763436147772,1.2930695706216477,1.5217576
HS3ST2,True,0.4977065033597028,1.7462828841199551,2.66487
SLC5A11,True,0.5598586216783554,2.609701550289794,4.827071
HS3ST4,True,0.8756660036773669,1.9831330412137766,2.0847044
IL4R,True,0.09900776004907146,1.891421722291194,2.960006
IL21R,True,0.017464172562225506,1.436895885069919,1.8674703
APOBR,True,0.004882967766540002,1.246223535780914,1.4091545
NUPR1,True,0.06867631514708317,1.2329623843352289,1.3772789
SPN,True,0.013884394870945681,1.2878273663365845,1.509157
ITGAL,True,0.03723797829200367,1.3948554177406376,1.7664183
PYCARD,True,0.010334178510588512,1.3204945408081599,1.5876784
ITGAM,True,0.07393030150780512,1.7772567469235852,2.6855898
ITGAX,True,0.07255255248916741,1.9139151002097243,3.014073
ADCY7,True,0.11688017832094126,1.3491218807411214,1.6564895
NKD1,True,0.09182602742148524,1.4067820880640973,1.7950863
SNX20,True,0.005285071124718008,1.2172233243777002,1.3394473
NOD2,True,0.007325487938528106,1.1901206654609595,1.274301
TOX3,True,0.4185222715276547,1.269672732548814,1.4713272
CRNDE,True,0.020124941199931946,1.1894406016272452,1.2726665
LPCAT2,True,0.28734622394729104,2.116731082882029,3.5925584
CES1,True,0.0017163039669210144,1.1707867668216947,1.2278285
MT3,True,0.9406687372160892,1.949184225448346,2.0217314
MT2A,True,0.6488847407841823,2.8408782484019657,4.494255
MT1E,True,0.2959641484148859,1.8365424848671696,2.890901
MT1M,True,0.17182451712509741,1.8237877766967137,2.7974355
MT1A,True,0.0071004482185158865,1.6911417376240998,2.4785964
MT1F,True,0.07348750850935173,1.2457614390808598,1.4080439
MT1G,True,0.1472919903975392,1.6448064185845743,2.367221
MT1H,True,0.013702050976270547,1.5214888939745626,2.070805
MT1X,True,0.2573022319379145,1.767752766652136,2.6627452
NLRC5,True,0.07522662803723136,1.2756642274552799,1.4799206
CPNE2,True,0.24270027740324954,1.2453418605207638,1.4070354
PLLP,True,0.42790078061976583,1.828850677302092,2.871639
ADGRG5,True,0.013303777030744264,1.2414641665103108,1.3977146
ADGRG1,True,0.33397805448678475,1.4630665319796994,1.9556303
CDH5,True,0.012814696807824962,1.6017006339630888,2.2636085
CBFB,True,0.4518342765810609,1.19623245779125,1.2874156
TPPP3,True,0.0555627667455777,1.1552393200113589,1.1904575
DPEP2,True,0.012919497695868244,1.390145144851143,1.7550964
CDH1,True,0.08957530451228063,1.4274177833987618,1.8446879
MTSS2,True,0.4703083307287756,1.1879428617038543,1.2666566
CALB2,True,0.16161266405990482,1.4113892091094191,1.8061603
ZFHX3,True,0.8015227657012313,1.9907277318339311,2.6572747
MLKL,True,0.028624157970732127,1.3629934711904252,1.6898324
FA2H,True,0.4598696681907634,1.9237080553725239,3.1091838
CNTNAP4,True,1.3306011482885867,2.006500790228546,1.6062717
ADAMTS18,True,0.13623081661316203,1.9861404352887713,3.1876798
MAF,True,0.451363867668077,1.5213113196700612,2.1014888
PLCG2,True,1.4370177918884783,2.855614672795101,2.1726527
CDH13,True,1.563948951074474,2.238043296880642,1.274375
CRISPLD2,True,0.0930876272178069,1.7336010300366642,2.580655
IRF8,True,0.062459560489026116,1.985512654472602,3.1861708
FENDRR,True,0.003886476817704354,1.3999037378514805,1.7785529
FOXF1,True,0.0030903923156598034,1.359159384499213,1.6806165
FOXC2,True,0.0017612197800290893,1.2528353664100764,1.4250473
SLC7A5,True,0.24305646126778332,1.5923117269076652,2.2410407
CYBA,True,0.07206243960108782,1.6905634562033025,2.4772065
RPL13,True,0.9220719012458766,1.5030067501498166,1.1940987
NXN,True,0.2726629462539074,1.2598460302363652,1.4418987
SPATA22,True,0.15458960112944076,1.4586009196657614,1.9196423
ASPA,True,0.36026828075800565,1.8540980679758532,2.9348643
P2RX1,True,0.010515599992674561,1.3154196829179736,1.5754801
CXCL16,True,0.032765626117150684,1.3471664686031548,1.6517893
ZMYND15,True,0.008317110639923617,1.2217931326891083,1.3504317
XAF1,True,0.11054327505262589,1.506548893607543,2.034894
BCL6B,True,0.0019950929971652856,1.1751265241661588,1.2382599
CLDN7,True,0.0038838237266549764,1.2402291133040786,1.3947458
TMEM102,True,0.0015050285274550931,1.1696870990889199,1.2251853
CD68,True,0.024171916840307874,1.311387973971725,1.5657892
ATP1B2,True,0.6113115323104535,2.0233354800074133,2.7277327
ALOX15B,True,0.01990219273921807,1.2327801317126779,1.376841
PIK3R6,True,0.021007366887843534,1.2772667962868074,1.4837728
PIK3R5,True,0.14893757990832462,2.169195099019909,3.627685
SHISA6,True,0.7365562542241647,1.6630564735002578,1.9492524
HS3ST3A1,True,0.049354738988838395,1.5052074098041057,2.0316696
PMP22,True,0.36752954846588126,1.5252461587929105,2.1113427
GRAP,True,0.003774594631898665,1.2300008102069793,1.3701603
EPN2,True,1.0560794998173257,1.7615773921671938,1.6737318
MFAP4,True,0.002646478865299939,1.350342515284038,1.6594235
LGALS9,True,0.05504958887225341,1.3311052288077028,1.6131831
RPL23A,True,0.5055327993134155,1.2829037389619284,1.5044607
ABHD15-AS1,True,0.3154860304748951,1.5420568865848692,2.1534405
ADAP2,True,0.14347954172993327,1.4194458439417523,1.825526
RNF135,True,0.046254347371776534,1.1642898627770655,1.2122121
EVI2A,True,0.2492572545767079,1.7254036443365819,2.5609512
TMEM98,True,0.23109186460730602,1.720025768291058,2.5480247
CCL2,True,0.012667835170267403,1.8066551239294446,2.756254
CCL8,True,0.0004751432669886194,2.584651046819465,4.626309
RFFL,True,0.6960483868095584,1.417048581199887,1.4176857
SLFN12,True,0.01104480369813592,1.3229696960432058,1.5936279
SLFN13,True,0.003249926273794424,1.2009663781949746,1.3003707
SLFN12L,True,0.007574098779777218,2.2255094570776803,3.7630467
CCL5,True,0.010733645604573166,1.547920579705467,2.1343384
CCL3,True,0.006517721656809714,2.95513566326882,5.516836
CCL4,True,0.007260780585927278,3.6731017979559235,7.242599
CCL3L1,True,0.003384975497816738,1.8475181724016205,2.8544757
CCL4L2,True,0.010128353167282403,2.2652863564145203,3.8586578
ARHGAP23,True,0.44989016598963405,1.2083822170413494,1.3178415
RPL19,True,0.5806593737494432,1.3561296888532262,1.286054
CSF3,True,0.0019338369572596918,2.796331757951054,5.1351223
TOP2A,True,0.0034911576400257715,1.5644684602817294,2.1741142
CNP,True,0.8639840515519512,2.518202917546097,3.077227
CAVIN1,True,0.04155626307656961,1.3434679413413675,1.6428993
RAMP2,True,0.012404915667031103,1.2558757712986266,1.4323555
TMEM106A,True,0.0633266765579562,1.2323185562295482,1.3757315
CCDC200,True,0.053897918024540185,1.4558263323676675,1.912973
FZD2,True,0.007735499686780782,1.1554129096970416,1.1908747
HIGD1B,True,0.023939878044545688,1.6863646283866505,2.467114
GFAP,True,0.8128122248189784,2.7109005813750144,4.213403
SKAP1,True,0.04025041645257995,1.786920694145346,2.7088187
HOXB2,True,0.0007252734110513595,1.2308185039064274,1.3721257
HOXB-AS1,True,0.001395673393441074,1.2991194796440255,1.5362996
HOXB3,True,0.0009382357950954177,1.2185899253238275,1.3427322
ABI3,True,0.025692371834093255,1.364047987826313,1.6923671
NGFR,True,0.01676346025911645,1.2935463151382942,1.5229034
CA10,True,1.1251982810026149,1.8771782414946274,1.8881644
ANKFN1,True,0.401254413932102,1.2693482486470462,1.4705147
CUEDC1,True,0.39049623735766564,1.2752464321123833,1.485285
SEPTIN4-AS1,True,0.0386012910832451,1.3962084184657197,1.7696706
SEPTIN4,True,0.42961926175085113,1.4104283251981193,1.823812
TBX2,True,0.009188191771140913,1.4941489759131368,2.0050886
MRC2,True,0.058429845145248877,1.2708920449699355,1.4684498
CD79B,True,0.0010685245050443062,1.1565292955094308,1.1935581
ICAM2,True,0.013169831934971687,1.7641324311776865,2.654043
PECAM1,True,0.09021196261785475,1.796437817753688,2.731695
MILR1,True,0.02942631484851503,1.3662462341998909,1.697651
PRKCA-AS1,True,0.24732829357375893,1.328763790661259,1.6075552
PITPNC1,True,1.5476047615954647,2.914051913706289,2.2576518
FAM20A,True,0.07102354863115921,1.3431790858880102,1.6422049
ABCA8,True,0.5604174571489501,2.1726272124288024,3.7325354
ABCA9,True,0.33991441442736714,1.4612255269102603,1.95102
KCNJ2,True,0.19501889549250637,1.208960488494462,1.319586
CASC17,True,0.038190783336948926,1.2112632731192572,1.3251212
SOX9,True,0.20656943347316623,1.3492508792628575,1.6567996
SLC39A11,True,1.1115990756260616,1.8730215746894667,1.8804541
CDC42EP4,True,0.14889096605765742,1.1759370499745412,1.2402081
TTYH2,True,0.47294080443610814,1.7776441877859013,2.743406
KIF19,True,0.0984348092034191,1.3562218880289385,1.6735556
BTBD17,True,0.0171074375844264,1.1645540648198673,1.2128471
CD300A,True,0.03430711904985764,1.485687179270431,1.9847491
CD300E,True,0.0028633283891513865,1.3064466673397075,1.5539118
GRIN2C,True,0.14047310957992387,1.2806724996644345,1.491959
MYO15B,True,0.19467353033642187,1.2583303816821152,1.4382555
SMIM5,True,0.024913096211184392,1.161833110863415,1.2063068
SMIM6,True,0.007555887406192802,1.2994097157670548,1.5369972
ITGB4,True,0.1838660904203029,1.4868082918148469,1.9874439
H3F3B,True,0.627744356446568,1.424083670705326,1.432887
RHBDF2,True,0.1944921703751291,2.181735084972514,3.6578271
TNRC6C-AS1,True,0.062416281619296236,1.2065277172415507,1.3137385
TMC6,True,0.139789950185516,1.3638438392069774,1.6918764
TMC8,True,0.057563077322558824,1.4599617321074074,1.9229133
SYNGR2,True,0.1366537358638029,1.2057509998991327,1.3118714
TMEM235,True,0.17390703225328902,1.5879056734510724,2.23045
SOCS3,True,0.03257783158292566,1.5059773820717557,2.0335202
CD7,True,0.0026742328446286985,1.4802196320162981,1.9716069
COLEC12,True,0.31734120928617265,2.42176326206571,4.35643
TYMSOS,True,0.08665588534724625,1.3791585856794442,1.7286882
TYMS,True,0.03779771917727688,1.2785207614315774,1.4867868
ENOSF1,True,0.36589283812491163,1.4660424608446125,1.9630827
MYL12A,True,0.04668583524217985,1.182818757469265,1.2567496
L3MBTL4,True,1.15380174543065,1.847269055655455,1.3465717
LAMA1,True,0.10825444835548373,1.3071426102967585,1.5555847
PTPRM,True,1.3763192685022516,2.068896552368435,1.7080365
RAB31,True,0.5270302704603418,1.7949032437631223,2.7866266
APCDD1,True,0.2699803440870529,1.4366917499810077,1.8669796
PIEZO2,True,0.5578886755534693,2.146928816177544,3.6681807
GREB1L,True,0.5834007601304585,1.4923873330508204,1.5804756
CABLES1,True,0.7407312116257349,2.0041069902949458,2.6861844
LAMA3,True,0.24417264453099713,1.387197068899257,1.7480102
ZNF521,True,0.4323453434151719,1.236818608366411,1.3890529
AQP4-AS1,True,1.035029491634513,1.5853385674608298,1.3468193
AQP4,True,0.6507244810936077,2.4605069152338195,3.67236
CHST9,True,0.3142165975549064,1.641418826331278,2.402266
TTR,True,0.0031941832331534178,4.882027245419403,10.148472
RNF125,True,0.11920034200276643,1.3144796997110488,1.5732207
DTNA,True,2.2017028687149005,3.0156950319959077,1.4609455
RIT2,True,0.7598327486969175,1.361274006626169,1.2971697
SLC14A1,True,0.505555993737681,2.6417806161839485,4.907405
PSTPIP2,True,0.0556543346698429,1.5112133488619204,2.0461059
LIPG,True,0.012982155061716886,1.4222707726240238,1.8323162
MYO5B,True,0.28278621199592063,1.3836939262850663,1.7568629
MAPK4,True,0.8168667417624743,1.3474110361991987,1.267215
DCC,True,1.8106231248505056,2.6003919546275065,1.2187811
CCBE1,True,0.3952238550888446,1.2149343190532418,1.3342495
PMAIP1,True,0.0034560077474940975,1.6295598501793664,2.3305733
CDH20,True,1.6941363717076512,2.7244064941885817,1.9818063
RNF152,True,0.13809790544181674,1.866777159718175,2.9007683
PHLPP1,True,1.6682094576027473,2.731603727811935,1.9922749
BCL2,True,1.0986998871203582,1.5892835332295847,1.354137
CDH19,True,0.37227206041028893,1.9687490196814883,3.221977
RTTN,True,0.5174159592400854,1.3680567998540805,1.7177038
SOCS6,True,0.3314369054665736,1.4992127911257815,2.046149
CBLN2,True,1.3436699067156495,2.3613930042067035,2.1850858
DIPK1C,True,0.10783204908114073,1.3592750192996659,1.6808944
CNDP1,True,0.6016041193456688,2.55894912707731,3.8850708
MBP,True,1.8655600043104426,3.2165731966810127,2.0544033
PLPP2,True,0.11076992758486166,1.393838516491156,1.7639741
BSG,True,0.6182144035006985,1.3205943620797156,1.2092704
ARHGAP45,True,0.031832444126558224,1.3513477053527596,1.6618397
GADD45B,True,0.08093074128560268,1.279920678940742,1.4901518
S1PR4,True,0.0006698354755305197,1.2609906489137945,1.44465
EBI3,True,0.02963580082047523,1.336975870711085,1.6272943
PLIN5,True,0.15935857171078216,1.2495707150965272,1.4172001
PLIN3,True,0.08721522817605118,1.1686567274617075,1.2227086
ARRDC5,True,0.013788946193911855,1.3285196816739686,1.6069684
C3,True,0.24044653762288432,2.4652214775460264,4.339238
VAV1,True,0.08337289345379005,1.6831952725351194,2.4594958
RETN,True,0.0009491640257115846,1.9913850629783452,3.2002861
RPS28,True,0.8004896079770222,1.4029118123987878,1.3871394
ANGPTL4,True,0.22582437598538918,2.4019174281301434,4.1870756
PRAM1,True,0.08142325153174751,1.4790690549166188,1.9688412
MYO1F,True,0.16652298043520006,1.800567863809186,2.7416222
COL5A3,True,0.4516268713252555,1.9675889817064345,3.2190719
ICAM1,True,0.024501362345806136,1.1930736470401553,1.2813991
S1PR5,True,0.044608536246951457,1.2990711383173708,1.5361834
RGL3,True,0.07635958596990719,1.1996839615485226,1.2972882
JUNB,True,0.1583832209857136,1.4795555498704656,1.9700106
LYL1,True,0.017692503201192613,1.3315232972480995,1.6141881
CLEC17A,True,0.005669031861652082,1.1908197679621124,1.2759815
ADGRE2,True,0.07646907887920733,1.5170252764604955,2.060076
OR7A5,True,0.009406136578672758,1.1583214485978537,1.1978658
NOTCH3,True,0.024829465961574832,1.9546176426913076,3.111909
RASAL3,True,0.023418072731358455,1.4302591783745136,1.8515178
CYP4F12,True,0.008661464686065413,1.2861816986564814,1.5052013
KLF2,True,0.03575966579304232,1.7999459622823875,2.7401273
NWD1,True,0.14491263220930525,1.3426004893935661,1.6408142
CPAMD8,True,0.026424036097323324,1.4662149122591446,1.9379439
BST2,True,0.04783501996514398,1.4498338244930686,1.898569
IFI30,True,0.01457863123658125,1.420101255949001,1.8271013
LRRC25,True,0.007570757294251132,1.2778977961086275,1.4852895
ZNF676,True,0.06105172106983213,1.208244270600265,1.3178645
ZNF98,True,0.4974759416676601,2.4247973693893945,4.364028
ZNF536,True,1.5052915584300581,2.3496843006232897,1.4367605
HPN,True,0.09079680978329813,1.1975908253903504,1.292257
HPN-AS1,True,0.21970957598813648,1.625906760722605,2.3217924
HAMP,True,0.060207006612079325,2.289565843806506,3.917018
MAG,True,0.4388138029888451,2.070991780282293,3.4780166
CD22,True,0.3258586977875834,1.8071875371847381,2.8173895
APLP1,True,0.8209949687929528,1.533049444745604,1.668337
HCST,True,0.014123661627221475,1.3691898194281042,1.7047265
TYROBP,True,0.049529713994863785,1.6061864894934608,2.2743912
PPP1R14A,True,0.31232692268763373,1.9102760822638702,3.075547
ZFP36,True,0.09539169891248883,1.6321748169693318,2.3368587
RPS16,True,0.4594216277052915,1.177434826270677,1.240342
